WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"POINT (29.4720833 0.4969683)"	points	0.4969683	29.4720833	"6374102555"		doctors	TRADI QUANJIAN			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010246									OMS-DSNIS								
"POINT (29.4323483 0.50029)"	points	0.50029	29.4323483	"6374102556"		doctors	TRADI ASVIP/NDINDI			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010249									OMS-DSNIS								
"POINT (29.4665133 0.49481)"	points	0.49481	29.4665133	"6374102557"		doctors	TRADI MUNGU NI JIBU 2			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010239									OMS-DSNIS								
"POINT (29.452747 0.4934595)"	points	0.4934595	29.452747	"6374102558"		doctors	PS BUSERU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010223									OMS-DSNIS								
"POINT (29.4422017 0.5002267)"	points	0.5002267	29.4422017	"6374102559"		doctors	TRADI KALUNGA MAKUHA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010251									OMS-DSNIS								
"POINT (29.42619 0.51059)"	points	0.51059	29.42619	"6374102560"		doctors	TRADI MULAMO			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010244									OMS-DSNIS								
"POINT (29.43069 0.5041217)"	points	0.5041217	29.43069	"6374102561"		doctors	TRAD DIVIN			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010233									OMS-DSNIS								
"POINT (29.4414617 0.511255)"	points	0.511255	29.4414617	"6374102562"		doctors	PS PATRICK			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010232									OMS-DSNIS								
"POINT (29.43308 0.5055033)"	points	0.5055033	29.43308	"6374102563"		doctors	PS IMANI UTAPONA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010225									OMS-DSNIS								
"POINT (29.4001683 0.497175)"	points	0.497175	29.4001683	"6374102564"		doctors	TRADI CHULO			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131010240									OMS-DSNIS								
"POINT (29.4 0.516667)"	points	0.516667	29.4	"6374102565"		doctors	PS MANGINA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131010219									OMS-DSNIS								
"POINT (29.07316 0.0392533)"	points	0.0392533	29.07316	"6374102566"		doctors	PS MAVWE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070068									OMS-DSNIS								
"POINT (29.012083 0.022461)"	points	0.022461	29.012083	"6374102567"		doctors	PS VUTAHI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070025									UE-CIG								
"POINT (29.1599683 -0.0206883)"	points	-0.0206883	29.1599683	"6374102568"		doctors	PS KISONE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070067									OMS-DSNIS								
"POINT (29.144004 0.021361)"	points	0.021361	29.144004	"6374102569"		doctors	PS NGOLA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070023									UE-CIG								
"POINT (29.135171 -0.078314)"	points	-0.078314	29.135171	"6374102570"		doctors	PS MUSASA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070012									UE-CIG								
"POINT (29.179699 -0.050505)"	points	-0.050505	29.179699	"6374102571"		doctors	PS KIKYO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070011									UE-CIG								
"POINT (29.19156 0.24308)"	points	0.24308	29.19156	"6374102572"		doctors	PS MISASA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020040									DSNIS-OMS								
"POINT (29.18017 0.27479)"	points	0.27479	29.18017	"6374102573"		doctors	PS KASINGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020039									DSNIS-OMS								
"POINT (29.18114 0.2588)"	points	0.2588	29.18114	"6374102574"		doctors	PS GAZED			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020038									DSNIS-OMS								
"POINT (29.390335 -0.098546)"	points	-0.098546	29.390335	"6374102575"		doctors	PS BWALYANA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131040042									UE-CIG								
"POINT (29.4860417 -0.06812)"	points	-0.06812	29.4860417	"6374102576"		doctors	PS VUGHOLE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131040031									OMS-DSNIS								
"POINT (29.1144683 0.0499717)"	points	0.0499717	29.1144683	"6374102577"		doctors	PS MISAVU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070066									OMS-DSNIS								
"POINT (29.1476783 0.083175)"	points	0.083175	29.1476783	"6374102578"		doctors	PS VUTHIHE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070065									OMS-DSNIS								
"POINT (29.1425483 0.08122)"	points	0.08122	29.1425483	"6374102579"		doctors	PS SALAMA 55E CBCE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070064									OMS-DSNIS								
"POINT (29.401646 -0.296706)"	points	-0.296706	29.401646	"6374102580"		doctors	PS MUHITA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010039									OMS-DSNIS								
"POINT (29.27567 0.37129)"	points	0.37129	29.27567	"6374102581"		doctors	TRADI KAHINDA MAYEYE			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131020126									DSNIS-OMS								
"POINT (29.29218 0.35089)"	points	0.35089	29.29218	"6374102582"		doctors	PS TUTU/KASESE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020084									DSNIS-OMS								
"POINT (29.27614 0.37124)"	points	0.37124	29.27614	"6374102583"		doctors	PS KITSANGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020083									DSNIS-OMS								
"POINT (29.26843 0.36399)"	points	0.36399	29.26843	"6374102584"		doctors	PS KITHAMBI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020082									DSNIS-OMS								
"POINT (29.28368 0.36489)"	points	0.36489	29.28368	"6374102785"		doctors	PS KASESE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020081									DSNIS-OMS								
"POINT (29.3022 0.32243)"	points	0.32243	29.3022	"6374102786"		doctors	TRADI ABIGAEL			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131020124									DSNIS-OMS								
"POINT (29.29433 0.28657)"	points	0.28657	29.29433	"6374102787"		doctors	PS MWEYA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020118									DSNIS-OMS								
"POINT (29.30641 0.30912)"	points	0.30912	29.30641	"6374102788"		doctors	PS YESU NI JIBU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020065									DSNIS-OMS								
"POINT (29.30018 0.31692)"	points	0.31692	29.30018	"6374102789"		doctors	PS UMOJA VUSUMBA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020064									DSNIS-OMS								
"POINT (29.33072 0.27562)"	points	0.27562	29.33072	"6374102790"		doctors	PS SALAMA MULINGO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020063									DSNIS-OMS								
"POINT (29.30053 0.3298)"	points	0.3298	29.30053	"6374102791"		doctors	PS NGANDILAMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020062									DSNIS-OMS								
"POINT (29.29955 0.32043)"	points	0.32043	29.29955	"6374102792"		doctors	PS MUYISA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020061									DSNIS-OMS								
"POINT (29.3204 0.24803)"	points	0.24803	29.3204	"6374102793"		doctors	PS MASUNGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020060									DSNIS-OMS								
"POINT (29.32684 0.30091)"	points	0.30091	29.32684	"6374102794"		doctors	PS MASONGO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020059									DSNIS-OMS								
"POINT (29.32991 0.2589)"	points	0.2589	29.32991	"6374102795"		doctors	PS KITAHUHA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020058									DSNIS-OMS								
"POINT (29.33269 0.28261)"	points	0.28261	29.33269	"6374102796"		doctors	PS ELUZAI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020057									DSNIS-OMS								
"POINT (29.29924 0.28742)"	points	0.28742	29.29924	"6374102797"		doctors	PS COMM VULENGI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020056									DSNIS-OMS								
"POINT (29.32753 0.25555)"	points	0.25555	29.32753	"6374102798"		doctors	PS TUKANDILAMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020055									DSNIS-OMS								
"POINT (29.32289 0.25945)"	points	0.25945	29.32289	"6374102799"		doctors	PS MUTERU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020054									DSNIS-OMS								
"POINT (29.30401 0.24495)"	points	0.24495	29.30401	"6374102800"		doctors	PS KIWATA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020053									DSNIS-OMS								
"POINT (29.30103 0.24763)"	points	0.24763	29.30103	"6374102801"		doctors	PS KIVATAMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020052									DSNIS-OMS								
"POINT (29.30628 0.31822)"	points	0.31822	29.30628	"6374102802"		doctors	PS MGR KALWAGHE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020029									DSNIS-OMS								
"POINT (29.3357 0.28771)"	points	0.28771	29.3357	"6374102803"		doctors	PS KAROLI LWANGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020028									DSNIS-OMS								
"POINT (29.081055 0.0722483)"	points	0.0722483	29.081055	"6374102804"		doctors	PS KALUNDU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070063									OMS-DSNIS								
"POINT (29.09464 0.0657217)"	points	0.0657217	29.09464	"6374102805"		doctors	PS BITUMBI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070062									OMS-DSNIS								
"POINT (29.1172683 0.070495)"	points	0.070495	29.1172683	"6374102806"		doctors	PS BARAKA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070061									OMS-DSNIS								
"POINT (29.1576667 -0.1996933)"	points	-0.1996933	29.1576667	"6374102807"		doctors	PS KAVIRU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010038									OMS-DSNIS								
"POINT (29.1840433 -0.1807283)"	points	-0.1807283	29.1840433	"6374102808"		doctors	PS KANYATSI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010036									OMS-DSNIS								
"POINT (29.25362 0.32387)"	points	0.32387	29.25362	"6374102809"		doctors	TRADI CHARLES			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131020125									DSNIS-OMS								
"POINT (29.25282 0.30572)"	points	0.30572	29.25282	"6374102810"		doctors	PS THANDA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020070									DSNIS-OMS								
"POINT (29.24853 0.31915)"	points	0.31915	29.24853	"6374102811"		doctors	PS KATOTA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020069									DSNIS-OMS								
"POINT (29.24342 0.35409)"	points	0.35409	29.24342	"6374102812"		doctors	PS DIEUESTAVECNOUS			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020068									DSNIS-OMS								
"POINT (29.27634 0.32784)"	points	0.32784	29.27634	"6374102813"		doctors	PS AMANI KASEGHE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020067									DSNIS-OMS								
"POINT (29.24337 0.35412)"	points	0.35412	29.24337	"6374102814"		doctors	PS KITHOLUFERME			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020066									DSNIS-OMS								
"POINT (29.3149633 -0.1501339)"	points	-0.1501339	29.3149633	"6374102815"		doctors	PS NGUMBATI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060027									UE-CIG								
"POINT (29.2825033 -0.1530867)"	points	-0.1530867	29.2825033	"6374102816"		doctors	PS KIVUGHA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060010									OMS-DSNIS								
"POINT (29.331327 -0.146001)"	points	-0.146001	29.331327	"6374102817"		doctors	PS VUSAYI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060008									UE-CIG								
"POINT (29.227234 -0.081718)"	points	-0.081718	29.227234	"6374102818"		doctors	PS LUKUNGU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070010									UE-CIG								
"POINT (29.24224 -0.1626)"	points	-0.1626	29.24224	"6374102819"		doctors	TRADI LA CHARITE			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6123010042									OMS-DSNIS								
"POINT (29.233725 -0.1280333)"	points	-0.1280333	29.233725	"6374102820"		doctors	PS KYAHALI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010034									OMS-DSNIS								
"POINT (29.2388717 -0.1564533)"	points	-0.1564533	29.2388717	"6374102821"		doctors	PS KAVETYA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010030									OMS-DSNIS								
"POINT (29.3269 0.3432)"	points	0.3432	29.3269	"6374102822"		doctors	PS KYANGULUBE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020119									DSNIS-OMS								
"POINT (29.36414 0.37332)"	points	0.37332	29.36414	"6374102823"		doctors	PS SAINT RAPHAEL			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020080									DSNIS-OMS								
"POINT (29.35893 0.34715)"	points	0.34715	29.35893	"6374102824"		doctors	PS KINYEMBUNGU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020079									DSNIS-OMS								
"POINT (29.35485 0.32242)"	points	0.32242	29.35485	"6374102825"		doctors	PS IMANI NI DAWA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020078									DSNIS-OMS								
"POINT (29.3583 0.32281)"	points	0.32281	29.3583	"6374102826"		doctors	PS DELKIM			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020077									DSNIS-OMS								
"POINT (29.35517 0.32615)"	points	0.32615	29.35517	"6374102827"		doctors	PS CBZE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020076									DSNIS-OMS								
"POINT (29.34157 0.33542)"	points	0.33542	29.34157	"6374102828"		doctors	PS BULIKI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020075									DSNIS-OMS								
"POINT (29.3332 0.34273)"	points	0.34273	29.3332	"6374102829"		doctors	PS TULIZENI/KYANGULUBE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020074									DSNIS-OMS								
"POINT (29.34976 0.3321)"	points	0.3321	29.34976	"6374102830"		doctors	PS KYAVISOGHO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020073									DSNIS-OMS								
"POINT (29.38031 0.33626)"	points	0.33626	29.38031	"6374102831"		doctors	PS KILO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020072									DSNIS-OMS								
"POINT (29.35387 0.32537)"	points	0.32537	29.35387	"6374102832"		doctors	PS CROIX ROUGE 1			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020071									DSNIS-OMS								
"POINT (29.21659 0.26257)"	points	0.26257	29.21659	"6374102833"		doctors	PS KOMBA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020116									DSNIS-OMS								
"POINT (29.24582 0.23657)"	points	0.23657	29.24582	"6374102834"		doctors	PS SAIBU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020042									DSNIS-OMS								
"POINT (29.24483 0.23975)"	points	0.23975	29.24483	"6374102835"		doctors	PS MUHILA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020041									DSNIS-OMS								
"POINT (28.999455 -0.2539033)"	points	-0.2539033	28.999455	"6374102836"		doctors	PS VULAMBO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010040									OMS-DSNIS								
"POINT (29.067299 -0.102305)"	points	-0.102305	29.067299	"6374102837"		doctors	PS KASINGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010046									UE-CIG								
"POINT (29.0316483 -0.121815)"	points	-0.121815	29.0316483	"6374102838"		doctors	PS ADVENTISTE KILAU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010041									OMS-DSNIS								
"POINT (29.06188 -0.1442067)"	points	-0.1442067	29.06188	"6374102839"		doctors	PS VULENZE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010031									OMS-DSNIS								
"POINT (29.1277433 -0.1850167)"	points	-0.1850167	29.1277433	"6374102840"		doctors	PS DE RUGHENDA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010035									OMS-DSNIS								
"POINT (29.0736467 -0.240375)"	points	-0.240375	29.0736467	"6374102841"		doctors	PS VUSANZWE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010033									OMS-DSNIS								
"POINT (29.12389 -0.1798333)"	points	-0.1798333	29.12389	"6374102842"		doctors	PS KAKONZE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123010032									OMS-DSNIS								
"POINT (29.26294 0.0306767)"	points	0.0306767	29.26294	"6374102843"		doctors	PS VUSUMBA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070060									OMS-DSNIS								
"POINT (29.2493564 -0.1145023)"	points	-0.1145023	29.2493564	"6374102844"		doctors	PS MATEMBO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060016									UE-CIG								
"POINT (29.2846974 -0.0869669)"	points	-0.0869669	29.2846974	"6374102845"		doctors	PS VUKWA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060013									UE-CIG								
"POINT (29.2632763 -0.1282422)"	points	-0.1282422	29.2632763	"6374102846"		doctors	PS NGATA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060005									UE-CIG								
"POINT (29.292965 -0.074795)"	points	-0.074795	29.292965	"6374102847"		doctors	PS LUKANGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060004									UE-CIG								
"POINT (29.316517 -0.140071)"	points	-0.140071	29.316517	"6374102848"		doctors	PS BUNANDE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123060003									UE-CIG								
"POINT (29.2874533 0.034265)"	points	0.034265	29.2874533	"6374102849"		doctors	PS VULIMIRA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070059									OMS-DSNIS								
"POINT (29.2832583 0.0481817)"	points	0.0481817	29.2832583	"6374102850"		doctors	PS VIGHULU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070058									OMS-DSNIS								
"POINT (29.2984717 0.0604333)"	points	0.0604333	29.2984717	"6374102851"		doctors	PS VIGHANGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070057									OMS-DSNIS								
"POINT (29.25487 0.2619)"	points	0.2619	29.25487	"6374102852"		doctors	TRADI COCUMA			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131020121									DSNIS-OMS								
"POINT (29.26112 0.24533)"	points	0.24533	29.26112	"6374102853"		doctors	PS KIVATSI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020117									DSNIS-OMS								
"POINT (29.27382 0.28871)"	points	0.28871	29.27382	"6374102854"		doctors	PS EERA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020045									DSNIS-OMS								
"POINT (29.27456 0.29469)"	points	0.29469	29.27456	"6374102855"		doctors	PS CBCA KANYATSI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020044									DSNIS-OMS								
"POINT (29.27679 0.30584)"	points	0.30584	29.27679	"6374102856"		doctors	PS BUHESI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020043									DSNIS-OMS								
"POINT (29.4248233 -0.0006783)"	points	-0.0006783	29.4248233	"6374102857"		doctors	PS KIVATI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131040027									OMS-DSNIS								
"POINT (29.46864 -0.0385983)"	points	-0.0385983	29.46864	"6374102858"		doctors	PS MATENGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131040029									OMS-DSNIS								
"POINT (29.3603 0.026842)"	points	0.026842	29.3603	"6374102859"		doctors	PS KIRUNGO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070018									UE-CIG								
"POINT (29.3934483 0.0121167)"	points	0.0121167	29.3934483	"6374102860"		doctors	PS VUHASA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131040032									OMS-DSNIS								
"POINT (29.3755383 -0.0090167)"	points	-0.0090167	29.3755383	"6374102861"		doctors	PS TURBINE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131040030									OMS-DSNIS								
"POINT (29.209892 0.031729)"	points	0.031729	29.209892	"6374102862"		doctors	PS KASINGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070083									UE-CIG								
"POINT (29.1796583 0.1026433)"	points	0.1026433	29.1796583	"6374102863"		doctors	PS MABOYA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070051									OMS-DSNIS								
"POINT (29.199215 0.148428)"	points	0.148428	29.199215	"6374102864"		doctors	PS KATAMBI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070016									UE-CIG								
"POINT (29.209931 0.031663)"	points	0.031663	29.209931	"6374102865"		doctors	PS MUNOLI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070015									UE-CIG								
"POINT (29.211342 0.098781)"	points	0.098781	29.211342	"6374102866"		doctors	PS KITAVIRO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070014									UE-CIG								
"POINT (29.124275 0.0222133)"	points	0.0222133	29.124275	"6374102867"		doctors	PS NGANE			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6123070050									OMS-DSNIS								
"POINT (29.2788133 0.1048417)"	points	0.1048417	29.2788133	"6374102868"		doctors	PS BON SAMARITAIN			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010063									SNIS_OMS								
"POINT (29.28289 0.0945417)"	points	0.0945417	29.28289	"6374102869"		doctors	PS BAHATI KWETU			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010062									SNIS_OMS								
"POINT (29.36599 0.44788)"	points	0.44788	29.36599	"6374102870"		doctors	PS NGUMO			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020092									DSNIS-OMS								
"POINT (29.2978764 0.0909054)"	points	0.0909054	29.2978764	"6374102871"		doctors	PS MASULI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010179									OMS-DSNIS								
"POINT (29.295233 0.0985)"	points	0.0985	29.295233	"6374102872"		doctors	PS MUTANGA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010095									OMS-DSNIS								
"POINT (29.2936 0.09845)"	points	0.09845	29.2936	"6374102873"		doctors	PS DELINA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6141010094									OMS-DSNIS								
"POINT (29.21763 0.1243333)"	points	0.1243333	29.21763	"6374102874"		doctors	PS IMANI UPONYA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6142010053									SNIS_OMS								
"POINT (29.23956 0.28855)"	points	0.28855	29.23956	"6374102875"		doctors	TRADI PRATICIEN			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131020122									DSNIS-OMS								
"POINT (29.22879 0.29458)"	points	0.29458	29.22879	"6374102876"		doctors	TRADI PRATICIEN			TRADI PRATICIEN	doctor	urn:dsnis_hc_pnt_id:6131020120									DSNIS-OMS								
"POINT (29.24115 0.30768)"	points	0.30768	29.24115	"6374102877"		doctors	PS BUKAMA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020049									DSNIS-OMS								
"POINT (29.2276 0.32905)"	points	0.32905	29.2276	"6374102878"		doctors	PS KIMBANGWISTETARASI			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020048									DSNIS-OMS								
"POINT (29.22508 0.30216)"	points	0.30216	29.22508	"6374102879"		doctors	PS HEWA BORA			POSTE DE SANTE	doctor	urn:dsnis_hc_pnt_id:6131020047									DSNIS-OMS								
